Object_ID	x-center	y-center	aperture_radius	mag_F336W	mag_F555W	color
1539	354.00	459.10	5.0	17.834	19.895	-2.061
1541	460.75	457.50	5.0	19.942	21.311	-1.369
1542	604.90	458.48	5.0	17.676	19.265	-1.589
1543	722.68	458.89	5.0	18.422	19.675	-1.253
1544	383.67	458.67	5.0	19.219	21.204	-1.985
1545	522.60	459.50	5.0	19.316	21.018	-1.702
1546	612.83	458.67	5.0	20.493	20.595	-0.102
1547	797.75	458.50	5.0	19.973	20.944	-0.971
1548	248.50	460.38	5.0	18.969	20.653	-1.684
1550	438.31	460.95	5.0	17.935	19.567	-1.632
1551	472.17	460.42	5.0	19.074	20.528	-1.454
1552	698.97	460.23	5.0	19.099	20.821	-1.722
1553	331.60	461.05	5.0	19.155	21.171	-2.016
1554	355.75	459.75	5.0	17.724	19.636	-1.912
1555	389.75	460.50	5.0	19.903	21.651	-1.748
1556	568.75	461.00	5.0	19.207	21.022	-1.815
1557	670.50	460.75	5.0	21.228	22.208	-0.980
1558	688.33	461.81	5.0	18.226	19.091	-0.865
1559	97.81	462.19	5.0	18.771	20.066	-1.295
1560	252.50	462.25	5.0	19.330	20.418	-1.088
1561	683.30	463.05	5.0	17.824	19.097	-1.273
1562	218.00	463.00	5.0	19.298	20.750	-1.452
1563	287.08	462.92	5.0	19.637	20.887	-1.250
1564	303.75	462.50	5.0	20.170	21.058	-0.888
1565	355.09	464.68	5.0	17.929	19.621	-1.692
1566	381.05	463.40	5.0	18.653	20.377	-1.723
1567	556.75	462.75	5.0	20.203	21.137	-0.934
1568	169.73	464.27	5.0	18.847	20.159	-1.312
1569	406.21	466.13	5.0	16.969	17.708	-0.739
1570	467.11	466.00	5.0	17.495	18.376	-0.881
1571	485.08	465.56	5.0	18.420	19.969	-1.550
1572	624.20	466.15	5.0	18.394	20.003	-1.610
1573	206.35	470.29	5.0	15.892	16.892	-1.000
1574	700.75	466.25	5.0	20.007	21.337	-1.330
1575	746.45	467.10	5.0	18.728	20.090	-1.362
1576	275.58	467.33	5.0	19.230	20.949	-1.719
1577	384.75	466.50	5.0	19.273	20.439	-1.165
1578	447.75	467.00	5.0	19.678	21.467	-1.789
1579	523.83	467.33	5.0	19.701	21.678	-1.976
1580	567.61	466.71	5.0	19.055	20.432	-1.377
1581	576.35	467.03	5.0	18.121	19.615	-1.495
1582	368.41	470.72	5.0	15.956	16.966	-1.010
1583	418.33	468.92	5.0	19.696	20.783	-1.087
1584	712.75	468.42	5.0	18.305	19.815	-1.510
1585	719.19	468.81	5.0	17.390	19.163	-1.773
1586	328.08	469.81	5.0	18.283	19.928	-1.645
1587	339.14	474.26	5.0	15.550	16.345	-0.795
1588	600.75	469.00	5.0	18.688	20.783	-2.095
1589	762.36	469.34	5.0	18.579	19.760	-1.180
1590	91.00	469.50	5.0	19.093	21.068	-1.975
1591	282.50	470.89	5.0	18.945	20.282	-1.338
1592	390.89	470.75	5.0	18.688	20.217	-1.529
1593	605.93	470.76	5.0	18.802	19.948	-1.146
1594	142.92	471.08	5.0	18.468	20.026	-1.558
1595	437.77	471.14	5.0	19.087	19.860	-0.773
1596	478.92	471.08	5.0	18.862	20.773	-1.912
1597	673.11	471.50	5.0	18.906	20.370	-1.464
1598	723.49	472.31	5.0	17.143	18.136	-0.992
1599	536.50	472.42	5.0	17.651	19.176	-1.525
1600	540.95	473.13	5.0	17.483	18.604	-1.121
1601	735.83	471.67	5.0	19.079	20.518	-1.439
1602	448.17	473.75	5.0	18.736	20.116	-1.380
1603	530.87	473.77	5.0	19.448	20.311	-0.863
1604	548.05	474.14	5.0	17.681	19.222	-1.540
1605	692.46	473.24	5.0	18.511	19.881	-1.370
1606	429.38	473.88	5.0	19.295	20.798	-1.502
1607	449.83	473.92	5.0	18.774	20.126	-1.351
1608	483.10	474.84	5.0	17.732	19.244	-1.512
1609	525.25	474.25	5.0	19.059	20.665	-1.607
1610	651.25	474.89	5.0	18.724	20.273	-1.549
1611	329.87	475.88	5.0	18.759	19.540	-0.780
1612	471.58	475.83	5.0	19.885	21.078	-1.192
1613	596.99	478.09	5.0	15.760	16.901	-1.141
1614	626.60	474.95	5.0	18.965	20.027	-1.062
1615	776.67	475.33	5.0	20.256	21.705	-1.449
1616	142.84	477.19	5.0	17.587	18.352	-0.766
1617	154.00	476.50	5.0	19.299	20.984	-1.685
1618	400.11	476.50	5.0	19.312	21.189	-1.877
1619	496.58	478.35	5.0	18.184	19.660	-1.476
1620	509.52	476.89	5.0	18.356	19.850	-1.494
1621	665.50	476.28	5.0	18.783	20.180	-1.397
1622	736.00	475.50	5.0	19.325	20.721	-1.396
1623	391.89	477.50	5.0	18.817	20.382	-1.565
1624	538.77	477.68	5.0	18.248	18.858	-0.611
1625	622.50	477.00	5.0	18.776	20.073	-1.297
1626	797.25	477.50	5.0	19.233	20.715	-1.482
1627	412.75	478.25	5.0	20.050	21.524	-1.474
1628	479.75	478.25	5.0	18.478	19.834	-1.356
1629	490.31	478.19	5.0	18.275	20.072	-1.798
1630	616.21	479.29	5.0	18.156	19.820	-1.664
1631	752.33	479.15	5.0	18.433	19.776	-1.343
1632	250.75	479.89	5.0	18.609	20.092	-1.483
1633	693.75	478.50	5.0	19.500	20.136	-0.636
1634	212.14	480.04	5.0	19.091	20.511	-1.420
1635	565.69	480.90	5.0	17.637	18.612	-0.975
1636	714.67	480.81	5.0	18.574	19.937	-1.362
1637	549.83	480.67	5.0	18.881	19.899	-1.018
1638	171.98	484.45	5.0	16.421	16.824	-0.403
1639	467.67	482.33	5.0	19.988	20.994	-1.006
1640	518.75	482.26	5.0	18.906	19.592	-0.686
1641	702.56	482.31	5.0	18.590	20.103	-1.513
1642	284.65	484.10	5.0	18.398	19.224	-0.826
1643	325.60	484.70	5.0	17.978	19.501	-1.524
1644	362.88	483.38	5.0	18.691	21.516	-2.825
1645	434.50	482.75	5.0	20.563	21.852	-1.289
1646	636.98	483.29	5.0	18.302	19.787	-1.485
1647	789.00	483.39	5.0	18.228	20.091	-1.863
1648	393.57	484.11	5.0	19.128	20.733	-1.604
1649	697.23	484.27	5.0	18.157	19.772	-1.615
1650	364.00	484.25	5.0	18.720	21.529	-2.809
1651	478.64	485.50	5.0	20.157	21.967	-1.810
1652	632.64	485.75	5.0	18.263	19.715	-1.453
1653	535.15	486.30	5.0	19.413	20.628	-1.214
1654	778.05	486.40	5.0	17.540	19.580	-2.040
1655	797.36	486.67	5.0	18.411	19.966	-1.556
1656	102.08	487.81	5.0	18.632	19.788	-1.156
1657	347.50	487.89	5.0	18.402	20.312	-1.910
1658	357.00	487.25	5.0	19.230	20.752	-1.522
1659	465.33	486.67	5.0	19.068	20.761	-1.693
1660	581.75	487.00	5.0	18.762	21.131	-2.369
1661	627.92	486.92	5.0	18.671	20.351	-1.680
1662	734.80	487.40	5.0	19.206	20.526	-1.321
1663	386.75	488.00	5.0	19.031	20.318	-1.287
1664	782.86	490.55	5.0	15.897	16.973	-1.076
1665	787.60	487.95	5.0	17.173	18.155	-0.983
1666	213.75	489.89	5.0	18.560	19.685	-1.126
1667	262.75	489.25	5.0	20.017	21.331	-1.314
1668	293.19	489.92	5.0	18.613	20.033	-1.419
1669	669.25	489.50	5.0	19.460	21.047	-1.587
1670	474.63	491.46	5.0	18.506	19.590	-1.084
1671	519.50	490.00	5.0	17.909	19.556	-1.647
1672	274.33	490.67	5.0	20.005	21.007	-1.003
1673	383.33	490.67	5.0	18.937	20.228	-1.291
1674	523.76	494.65	5.0	15.954	16.886	-0.932
1676	580.70	491.60	5.0	18.155	19.792	-1.637
1677	130.50	491.50	5.0	19.741	21.261	-1.520
1678	350.00	491.75	5.0	18.826	20.170	-1.345
1679	488.94	494.96	5.0	16.607	17.289	-0.683
1681	681.75	492.00	5.0	19.213	20.654	-1.441
1682	757.75	492.00	5.0	19.427	20.571	-1.145
1683	157.53	497.01	5.0	15.891	16.486	-0.595
1684	322.75	493.00	5.0	19.406	21.267	-1.861
1685	463.75	493.25	5.0	20.014	21.064	-1.050
1686	567.06	494.28	5.0	17.179	18.192	-1.013
1687	612.04	493.87	5.0	18.410	20.029	-1.619
1688	437.94	497.29	5.0	17.952	19.531	-1.579
1689	546.60	493.95	5.0	19.247	21.421	-2.174
1690	584.17	494.42	5.0	18.626	19.947	-1.321
1691	268.83	495.17	5.0	18.928	20.227	-1.300
1692	329.33	494.92	5.0	19.797	20.765	-0.968
1693	452.76	497.22	5.0	17.787	18.624	-0.837
1694	459.75	495.75	5.0	20.033	20.817	-0.784
1695	252.25	497.25	5.0	18.949	20.250	-1.300
1696	167.33	497.67	5.0	19.666	20.898	-1.232
1697	194.58	498.58	5.0	18.461	19.896	-1.435
1698	288.08	499.25	5.0	19.118	20.502	-1.383
1699	654.00	498.00	5.0	18.747	20.197	-1.450
1700	662.43	498.53	5.0	18.069	19.184	-1.115
1701	676.64	497.96	5.0	18.868	20.431	-1.563
1702	734.00	497.00	5.0	16.221	21.332	-5.111
1703	745.05	498.60	5.0	18.981	20.319	-1.338
1704	190.70	501.60	5.0	18.321	19.852	-1.531
1705	225.92	500.33	5.0	19.065	20.510	-1.445
1706	373.50	500.00	5.0	17.650	20.134	-2.484
1707	509.08	499.67	5.0	19.122	20.652	-1.529
1708	556.29	501.54	5.0	18.124	19.998	-1.873
1709	591.56	501.02	5.0	17.099	18.014	-0.914
1710	99.00	500.75	5.0	19.796	21.038	-1.242
1711	333.89	501.43	5.0	18.237	19.317	-1.080
1712	536.37	505.50	5.0	15.605	15.481	0.125
1713	566.05	501.40	5.0	18.992	20.006	-1.013
1714	342.26	505.14	5.0	15.414	15.672	-0.258
1715	359.67	502.33	5.0	19.514	20.914	-1.400
1716	380.50	501.75	5.0	20.224	21.516	-1.293
1717	232.58	503.58	5.0	19.468	20.713	-1.245
1718	326.75	503.00	5.0	19.164	20.935	-1.771
1719	426.50	503.00	5.0	19.373	20.957	-1.584
1720	466.87	503.88	5.0	18.909	20.186	-1.277
1721	612.75	503.25	5.0	20.003	21.601	-1.598
1722	625.00	504.15	5.0	18.534	20.386	-1.852
1723	670.25	504.50	5.0	20.005	21.504	-1.499
1724	723.50	504.50	5.0	20.936	21.352	-0.416
1725	524.47	506.78	5.0	18.319	19.935	-1.616
1726	458.75	507.25	5.0	19.066	20.919	-1.854
1727	489.75	506.50	5.0	19.657	20.895	-1.238
1728	178.78	509.10	5.0	18.230	19.527	-1.298
1729	500.08	508.81	5.0	18.514	20.084	-1.569
1730	659.83	508.82	5.0	18.341	20.160	-1.819
1731	717.05	508.40	5.0	19.252	20.763	-1.511
1732	132.84	509.60	5.0	18.652	19.873	-1.221
1733	587.50	508.75	5.0	19.953	22.017	-2.064
1734	122.65	511.60	5.0	17.758	19.002	-1.243
1736	783.75	509.50	5.0	17.857	19.507	-1.650
1737	81.50	511.89	5.0	18.997	20.342	-1.345
1738	454.67	513.70	5.0	15.683	17.031	-1.349
1739	459.50	509.25	5.0	18.316	19.807	-1.491
1740	485.00	510.75	5.0	19.290	20.691	-1.401
1741	527.08	510.67	5.0	19.130	19.804	-0.674
1742	636.00	510.50	5.0	19.955	21.454	-1.499
1743	732.75	510.50	5.0	19.069	20.131	-1.061
1744	770.50	510.50	5.0	19.182	20.871	-1.688
1745	788.50	513.69	5.0	16.291	16.841	-0.551
1746	465.50	512.00	5.0	19.102	20.740	-1.638
1747	706.75	511.75	5.0	19.941	21.780	-1.839
1748	200.74	513.19	5.0	18.683	20.274	-1.591
1749	712.83	512.67	5.0	19.622	20.758	-1.137
1750	604.40	514.27	5.0	18.850	20.295	-1.445
1751	615.33	513.92	5.0	18.952	20.278	-1.326
1752	677.31	514.44	5.0	18.816	20.121	-1.305
1753	700.25	513.62	5.0	19.416	21.092	-1.676
1754	729.17	516.50	5.0	16.661	17.204	-0.543
1755	206.05	515.60	5.0	19.056	20.200	-1.144
1756	314.33	515.81	5.0	18.827	20.338	-1.511
1757	421.56	516.33	5.0	18.578	20.280	-1.701
1758	772.75	514.50	5.0	19.508	21.853	-2.345
1759	105.92	515.67	5.0	19.647	20.923	-1.276
1760	397.14	520.62	5.0	15.655	16.027	-0.373
1762	684.75	516.00	5.0	18.942	20.668	-1.726
1763	194.05	517.40	5.0	19.605	20.710	-1.105
1764	243.08	516.67	5.0	19.951	21.049	-1.097
1765	323.83	516.67	5.0	19.960	21.837	-1.877
1766	512.50	517.25	5.0	18.871	21.051	-2.180
1767	624.80	518.40	5.0	18.781	21.261	-2.480
1768	449.00	519.50	5.0	18.566	20.348	-1.782
1769	517.60	519.05	5.0	18.711	20.396	-1.685
1770	523.96	519.33	5.0	18.265	19.384	-1.119
1771	646.65	521.93	5.0	15.861	15.979	-0.118
1772	273.79	524.40	5.0	15.877	17.032	-1.155
1773	478.33	521.23	5.0	17.987	19.592	-1.605
1774	495.73	520.27	5.0	18.606	20.535	-1.929
1775	573.17	520.42	5.0	18.785	20.527	-1.742
1776	76.42	521.17	5.0	19.339	20.403	-1.064
1777	111.95	521.40	5.0	19.466	20.696	-1.229
1778	488.12	524.95	5.0	17.647	18.933	-1.286
1779	581.18	523.67	5.0	16.643	17.081	-0.437
1780	673.75	520.50	5.0	19.848	21.517	-1.669
1781	690.50	520.50	5.0	19.856	21.938	-2.083
1782	208.60	521.70	5.0	19.834	20.844	-1.010
1783	507.25	522.00	5.0	19.689	22.384	-2.695
1784	590.40	521.70	5.0	19.012	20.823	-1.811
1785	632.15	524.25	5.0	16.824	17.311	-0.487
1786	657.55	522.94	5.0	18.011	19.103	-1.091
1787	768.75	521.75	5.0	19.080	20.663	-1.582
1788	741.60	524.00	5.0	18.641	20.262	-1.621
1789	764.75	522.50	5.0	19.316	21.026	-1.710
1790	264.90	525.10	5.0	18.275	19.677	-1.402
1791	775.28	525.44	5.0	17.875	19.356	-1.480
1792	393.50	524.62	5.0	17.417	17.701	-0.284
1793	415.75	524.75	5.0	18.383	20.115	-1.732
1794	706.01	526.05	5.0	18.136	19.270	-1.134
1795	751.17	525.33	5.0	18.692	20.140	-1.447
1796	280.50	526.50	5.0	18.705	18.999	-0.294
1797	384.43	526.38	5.0	18.739	20.160	-1.421
1798	421.56	526.19	5.0	20.009	20.742	-0.733
1799	496.19	526.81	5.0	18.337	19.726	-1.389
1800	64.44	527.66	5.0	18.072	19.311	-1.239
1801	244.00	527.25	5.0	18.580	19.949	-1.369
1802	257.08	528.78	5.0	17.703	18.898	-1.195
1803	413.25	527.11	5.0	18.399	20.014	-1.616
1804	537.22	528.82	5.0	17.439	18.638	-1.198
1805	562.32	528.22	5.0	17.448	19.120	-1.672
1806	89.50	527.50	5.0	19.524	21.018	-1.494
1807	178.33	527.67	5.0	19.326	21.046	-1.721
1808	467.38	529.27	5.0	17.239	18.752	-1.513
1809	621.60	528.05	5.0	20.264	21.134	-0.870
1810	370.33	529.33	5.0	19.807	20.794	-0.988
1811	449.70	529.32	5.0	18.083	19.159	-1.076
1812	493.00	528.75	5.0	17.898	19.320	-1.423
1813	600.58	529.58	5.0	19.354	21.485	-2.130
1814	613.67	529.08	5.0	19.192	20.565	-1.373
1815	658.31	529.19	5.0	18.557	19.979	-1.421
1816	685.52	530.83	5.0	17.012	18.039	-1.027
1817	587.60	529.95	5.0	19.157	20.346	-1.189
1818	92.50	530.50	5.0	18.703	20.119	-1.416
1819	179.50	529.25	5.0	19.695	21.441	-1.746
1820	310.35	534.99	5.0	16.519	17.162	-0.643
1821	330.67	531.33	5.0	18.252	19.707	-1.455
1822	629.50	530.50	5.0	19.009	19.876	-0.866
1823	715.83	530.67	5.0	20.164	22.065	-1.901
1824	229.19	532.33	5.0	18.789	20.112	-1.323
1825	341.60	531.70	5.0	19.236	20.830	-1.595
1826	506.31	532.19	5.0	18.518	19.913	-1.395
1827	561.79	529.88	5.0	17.496	19.093	-1.597
1828	652.50	532.50	5.0	19.268	20.421	-1.153
1829	762.58	535.96	5.0	15.697	16.675	-0.977
1830	784.02	532.33	5.0	18.466	20.327	-1.862
1831	135.08	532.67	5.0	19.654	20.724	-1.070
1832	171.00	532.75	5.0	19.728	21.008	-1.281
1833	430.30	536.37	5.0	15.923	16.963	-1.040
1834	89.89	534.25	5.0	18.556	19.898	-1.342
1835	245.05	534.40	5.0	18.617	20.240	-1.623
1836	336.80	534.40	5.0	17.309	19.438	-2.129
1837	517.41	535.98	5.0	17.104	18.105	-1.001
1838	545.81	535.06	5.0	17.806	19.459	-1.653
1839	690.40	534.30	5.0	18.125	18.562	-0.436
1840	295.50	535.00	5.0	18.976	20.541	-1.565
1841	468.75	536.05	5.0	18.390	19.760	-1.370
1842	476.75	534.50	5.0	18.893	20.724	-1.831
1843	552.05	535.40	5.0	18.941	20.612	-1.671
1844	586.40	535.30	5.0	19.922	21.314	-1.392
1845	653.50	533.50	5.0	19.082	20.356	-1.274
1846	792.75	535.00	5.0	19.183	20.661	-1.478
1847	188.75	535.75	5.0	20.555	21.516	-0.961
1848	258.67	536.33	5.0	19.037	20.392	-1.356
1849	479.60	535.95	5.0	18.832	20.302	-1.469
1850	657.08	535.67	5.0	20.207	20.537	-0.330
1851	727.25	536.92	5.0	17.263	18.723	-1.460
1852	785.17	533.83	5.0	18.460	20.344	-1.884
1853	241.50	536.50	5.0	18.201	20.217	-2.016
1854	563.57	537.36	5.0	21.704	20.916	0.788
1855	595.56	537.19	5.0	19.282	20.931	-1.649
1856	668.30	539.78	5.0	17.515	18.947	-1.431
1857	235.00	537.50	5.0	19.737	21.537	-1.800
1858	251.75	538.00	5.0	19.128	21.106	-1.978
1859	290.25	539.22	5.0	18.423	19.757	-1.334
1860	337.74	541.81	5.0	15.830	16.922	-1.092
1861	422.08	538.97	5.0	18.169	19.911	-1.742
1862	554.17	538.42	5.0	18.560	20.570	-2.010
1863	739.20	538.07	5.0	18.376	19.728	-1.351
1864	303.56	539.81	5.0	18.308	19.697	-1.389
1865	570.31	543.89	5.0	15.000	15.382	-0.382
1866	244.81	541.08	5.0	18.409	19.769	-1.359
1867	512.33	540.33	5.0	18.688	19.995	-1.307
1868	541.65	543.30	5.0	15.720	16.953	-1.234
1869	256.60	541.05	5.0	19.014	20.336	-1.322
1870	317.75	541.25	5.0	19.613	20.415	-0.801
1871	474.67	540.67	5.0	20.172	21.364	-1.192
1872	690.91	541.98	5.0	17.983	19.278	-1.296
1873	718.40	542.25	5.0	18.004	19.450	-1.446
1874	427.00	542.00	5.0	18.087	18.633	-0.546
1875	590.31	543.59	5.0	18.154	19.855	-1.701
1876	246.25	541.75	5.0	18.505	19.916	-1.411
1877	379.25	548.65	5.0	15.983	16.927	-0.943
1878	404.50	543.50	5.0	19.207	20.733	-1.526
1879	553.83	543.25	5.0	19.506	21.352	-1.846
1880	114.50	545.50	5.0	18.506	19.911	-1.405
1881	191.00	546.00	5.0	18.885	20.160	-1.275
1882	201.52	546.66	5.0	17.368	18.016	-0.647
1883	263.02	546.07	5.0	17.988	19.652	-1.664
1884	271.67	544.67	5.0	20.393	21.875	-1.482
